"GeneName","rank"
"DAP",-0.597912491524561
"FAM83B",-0.597909783589178
"PURB",-0.597588664092388
"ENO4",-0.597128835493438
"MCPH1",-0.596902274674719
"SLC38A10",-0.596826263738662
"PARP1",-0.59643435186959
"ANKHD1",-0.596213655637248
"NFE2L1",-0.596206839776965
"NCOA5",-0.596154032365963
"RIC1",-0.595239004891805
"TEC",-0.594915648434839
"MDGA1",-0.594337481585782
"HOOK2",-0.593792727989512
"HPS1",-0.593392720565855
"NAT10",-0.592684029957257
"ATP2B4",-0.592583677195371
"NEK11",-0.59235088741727
"ZNF638",-0.59220884442995
"CDHR3",-0.592066356355209
"STX10",-0.59187204972
"SH3D19",-0.591798076332032
"FBXO45",-0.591754303311115
"C5orf42",-0.591646459332981
"UBQLN2",-0.591165123854703
"PPP1R3B",-0.591021231248795
"DVL2",-0.590104841505068
"VEGFB",-0.589988672144511
"MAP7D3",-0.589488486731149
"UNC5CL",-0.589101978827239
"DCAF13P3",-0.588892808772895
"HSPA12A",-0.588887466276631
"RELA",-0.58881815139594
"FRA10AC1",-0.588058511830102
"KANK1",-0.587730186518537
"SNRPA",-0.587660458312008
"TRIM62",-0.587560382078508
"SH3BP1",-0.587325913216092
"RAPGEF2",-0.586797800432882
"TBC1D2B",-0.586700728189421
"GLRX2",-0.586511294261935
"FANCD2",-0.585176634163209
"GPR155",-0.585100933116537
"ITGA1",-0.584791724842222
"BMP7",-0.584420530431459
"DXO",-0.583789090268779
"PITX2",-0.583200536710316
"PDE4DIP",-0.582948921292487
"ESPL1",-0.582831820428221
"PHKG2",-0.582791129546299
"FAM50A",-0.58272044250473
"SH3RF3-AS1",-0.58265722471994
"CTU1",-0.582544468213035
"CDK14",-0.582543812968208
"RHBDD3",-0.582444819173938
"PRR14",-0.581640801595885
"GATA3",-0.581610439051059
"B3GALNT2",-0.581594123339395
"MLLT10",-0.581339715043993
"RASSF8",-0.581131157514612
"RTKN",-0.581046829655821
"DGKK",-0.580947012392985
"CACTIN",-0.580024461393073
"KIAA1804",-0.58002094639152
"GRINA",-0.580012603587595
"GPRC5A",-0.579984554107994
"INO80D",-0.579883776846806
"PCOLCE",-0.579692836487282
"PTPN21",-0.579627271462047
"CCDC71L",-0.579330048183699
"ZNF773",-0.579302802181806
"CLIC5",-0.578979263774073
"P3H3",-0.578881578409406
"IGIP",-0.578497552865625
"PHF20L1",-0.578040333774989
"NUP50",-0.577937685769255
"LOC100507472",-0.577774007252207
"SLC27A1",-0.577722965860425
"SPOCD1",-0.577713501815394
"ZNF384",-0.577173850216382
"ZNF833P",-0.57712710772543
"NEK1",-0.576931443357723
"KCNH2",-0.576849883660291
"KLF13",-0.576815399245836
"C1orf106",-0.576726206556064
"MAP1S",-0.576584469585156
"ITGA3",-0.575427224914267
"SPSB3",-0.575294485483059
"GCH1",-0.575081637575594
"AFF2",-0.574258275961196
"FAF2",-0.574175348962932
"SGTA",-0.573996864254845
"CCDC78",-0.573545594416597
"SSR4P1",-0.573160742984599
"SMC5-AS1",-0.573152195212485
"MBOAT1",-0.573074117664525
"NDUFS6",-0.572643749214832
"XPOT",-0.57240758954646
"DKFZP586I1420",-0.57206048797749
"C5AR1",-0.571643724940536
"PHLPP2",-0.57159786416686
"PI4KAP2",-0.570384925851773
"SOGA3",-0.570368372434119
"LPAR2",-0.569973705366693
"PHF2",-0.569777612185622
"HAND1",-0.569435363776505
"MAD1L1",-0.569410208041059
"ZNF689",-0.569050512624967
"WBSCR22",-0.568770332038991
"SDC3",-0.568232287339804
"KCNQ5",-0.56808756986749
"SEC31A",-0.567606148474549
"ZBTB34",-0.567007428169061
"SLC8B1",-0.566460131912725
"ZNF605",-0.565345013401807
"CDHR1",-0.564681396220673
"PPWD1",-0.564280084613328
"TRIM47",-0.564113496086281
"STAG3L2",-0.563915204056102
"LOC100128361",-0.563854135740624
"ZDHHC8",-0.563634132818108
"NUPL2",-0.563373761051306
"KIAA0895L",-0.563223471418516
"LOC100133331",-0.563137234461976
"FAM167A",-0.562577640326019
"CSNK1E",-0.562576988836556
"FAAP20",-0.562286013031699
"CACNB1",-0.562134533551846
"BCAR1",-0.561730920060704
"LCOR",-0.561165460688601
"CHAC1",-0.561161531323189
"HECW1",-0.560944363867911
"DNHD1",-0.560645119579781
"ARAP1",-0.560312159153945
"SLC36A4",-0.559933088861416
"ZCCHC18",-0.559891989609419
"KIAA1147",-0.559719357224533
"ZNF414",-0.559636688944762
"FAM160A1",-0.559230604391634
"ZNF367",-0.55876451876529
"NUDT22",-0.558462912653378
"CBS",-0.558442523719857
"ZNF780A",-0.557997563304202
"PPARD",-0.557893629881257
"MBD5",-0.557823261505783
"GPAT4",-0.557714594617504
"MGAT3",-0.557705137198768
"ATP6V0E2-AS1",-0.557565891184217
"WNT5B",-0.557297181239356
"NBN",-0.557243764669832
"POU3F1",-0.556797865622228
"NAPRT",-0.556663033302745
"CTF1",-0.555212847458138
"ACOT11",-0.554832004977976
"CCDC103",-0.554753696194121
"ERVK13-1",-0.554284107436413
"ENTPD4",-0.55411672959773
"CDIPT-AS1",-0.554077556684711
"KCNAB3",-0.553557365284537
"CAPN10",-0.553474430831061
"AEBP2",-0.553440356626441
"FAM124A",-0.553172558610242
"TTC26",-0.553102302164588
"EMILIN1",-0.552951673697428
"CEP19",-0.552585298386095
"FGFR1OP",-0.552488734334877
"PITPNM2",-0.551802102713755
"CDIP1",-0.551199761582408
"MYO6",-0.551023642450327
"SIX5",-0.550376722369501
"MAP3K2",-0.550053959813976
"PRSS27",-0.54983397734249
"LOC654342",-0.54965993103857
"C16orf62",-0.549494711503724
"TSTA3",-0.549072447096394
"RTN4R",-0.549064931282422
"IRS2",-0.547587269442968
"MIR210HG",-0.547522042048174
"CASC3",-0.546893147813434
"UCP3",-0.5468839070201
"NFE2",-0.546681127302926
"PAN2",-0.546592643002442
"SOX21",-0.54532667180439
"MMS22L",-0.545172878535124
"NINJ1",-0.544731335607537
"PARD3B",-0.543965358098265
"GNS",-0.543397829055094
"FAM86JP",-0.542342628304451
"SPRED2",-0.541999705058525
"PHOSPHO2",-0.541909095647761
"DDX3X",-0.541505790318859
"KCNJ12",-0.541318146456045
"TSR2",-0.540829684905711
"OLFML2A",-0.540455769703942
"ZNF711",-0.540418581243774
"DCBLD1",-0.539894576940084
"UCKL1",-0.539136297181604
"KIAA1161",-0.538669152305565
"PACS2",-0.53783893478013
"IFT140",-0.537818040377013
"KHNYN",-0.537752913391066
"PKD2",-0.537668978285128
"RABEP1",-0.537660685651335
"LOC100128288",-0.537492423245205
"RASAL1",-0.536643983445026
"ITPRIPL1",-0.536594517656467
"TIMM10B",-0.536257942595905
"RHBDF1",-0.536077755552663
"NOL7",-0.536069526018271
"REXO4",-0.535913959861722
"PDE12",-0.535571762531948
"ZSCAN12",-0.534796852476922
"STAMBPL1",-0.534701336923594
"GRHL3",-0.534247334155954
"POGLUT1",-0.533757468525118
"DUS1L",-0.53343496205114
"TLCD1",-0.533401143749184
"ZBTB16",-0.533395147382718
"NUP98",-0.533301531187627
"PCGF3",-0.533230414852579
"RAB39A",-0.533179788454426
"FBXO46",-0.533038244388466
"ARMC3",-0.532940933163207
"RIOK1",-0.532620206926222
"CCDC30",-0.53220305812152
"COL5A2",-0.532182567899095
"MRPS25",-0.531852061495588
"CD83",-0.531507221205616
"VWDE",-0.531429233062144
"GORASP1",-0.531069532532228
"C14orf93",-0.530270353410052
"CENPO",-0.52999170750904
"LOC100507634",-0.529886700044109
"LRRTM2",-0.529822650647376
"SYPL2",-0.529562962391519
"KCTD5",-0.529519181379185
"LINC00858",-0.529372079808988
"PAGR1",-0.529295076588604
"DYSF",-0.529198256770125
"ZNF212",-0.529085870716368
"PPP1R1A",-0.528945952808881
"CCDC3",-0.52890124136853
"YTHDF1",-0.528376771532794
"ABCB10",-0.528263962347996
"CAB39",-0.528185709648322
"EXOSC7",-0.528139463833965
"GDAP1",-0.526924549292186
"TLK2",-0.525535388626988
"RMND5B",-0.524336849402662
"ZNF599",-0.524329247089387
"NCAPD3",-0.524226348560224
"CLCC1",-0.524086723921393
"MLST8",-0.523865768412092
"ZNF121",-0.523375354687715
"CX3CL1",-0.522805155603986
"HDHD2",-0.522470072506696
"TMEM8A",-0.522393752504211
"NUP50-AS1",-0.522261644760734
"KIAA1033",-0.522252411133318
"ACTR8",-0.522246214407774
"EDA",-0.52218137330638
"NAA50",-0.522109634104742
"PRRT2",-0.521778603851406
"UBE3C",-0.521770754948214
"NDUFB2-AS1",-0.521723495678982
"SNORA62",-0.521460678124759
"GAA",-0.521459138275296
"SLC6A17",-0.52133273192656
"OLIG2",-0.521174286492885
"RASD2",-0.521123024037941
"RPLP0P2",-0.521035765265021
"ABTB2",-0.520528961556414
"FNDC1",-0.520433115318383
"MCAT",-0.519900206773696
"CHRFAM7A",-0.519891097953686
"LOC100288778",-0.519449751086609
"WNK3",-0.519186792567303
"RPP25",-0.519052718514804
"CEP170",-0.517815972583146
"CCDC84",-0.517103389270927
"PWWP2B",-0.51670999523707
"TMEM91",-0.516311860103583
"CX3CR1",-0.515938359954917
"C16orf70",-0.515932678306749
"APOOL",-0.515898696587264
"KIAA1462",-0.515437589586658
"SLC9A7",-0.515105831604853
"NECAB2",-0.514815043966318
"ADAT2",-0.514303521604109
"GALE",-0.513788317943088
"ANKRD28",-0.513521876530941
"HACD2",-0.513286745446943
"MRPS31P5",-0.512565787254129
"MNT",-0.512533259697092
"SGSM3",-0.512304717545514
"MAPK9",-0.512020465628126
"SELO",-0.511909576149383
"SLC25A13",-0.511717875388713
"ZNF444",-0.511659202956423
"DEPDC4",-0.511108313380954
"TCF7L1",-0.510961999911907
"HFM1",-0.510856041702945
"E2F8",-0.510770522609271
"MGAT4B",-0.510714881703199
"STEAP2",-0.510326956583787
"PAX9",-0.510043739612218
"FOXP4",-0.509821519857659
"DES",-0.509403604851224
"LINC-PINT",-0.508203857132627
"SSR3",-0.508163026719549
"BORCS6",-0.507809223176018
"PCYOX1",-0.507782019840576
"ARID3B",-0.507453575648004
"SERTM1",-0.507063710414858
"ADM2",-0.507040897049048
"KIF16B",-0.506903551864735
"RLIM",-0.506888500536762
"RAPGEFL1",-0.506753865843417
"RANBP17",-0.506473181949714
"ALG11",-0.504921585005184
"TCTN1",-0.504854409974165
"RNMTL1",-0.504256379747016
"ARHGEF26",-0.50390369594033
"ZNF391",-0.503734157978612
"EVI5L",-0.503593394733813
"TRIP10",-0.503203303248141
"MAX",-0.502675882212409
"KLHL13",-0.501963946498392
"IL12A",-0.501630448593727
"SLC30A3",-0.50160222416912
"DSCR3",-0.501369451142756
"RFTN2",-0.501290172032419
"ZFHX2",-0.501179617328192
"SYDE2",-0.500698686478972
"UBR2",-0.500532579013476
"LOC642361",-0.500181778631103
"IL18BP",-0.500088395756835
"CSPP1",-0.499918994164152
"PGPEP1",-0.499898410740684
"LOC440028",-0.499798515029464
"MAPK8IP3",-0.49975477310221
"ZBED3",-0.49926010644223
"LAMB3",-0.499222390752379
"ACOX3",-0.498719931354715
"LAMP3",-0.498291062909134
"ESYT1",-0.498017065728212
"MIR1304",-0.498013040954475
"ATP7B",-0.497947709621577
"PTGES2",-0.497746577241757
"GRIN3B",-0.497313405344689
"LRRC8B",-0.496916547743283
"UTP3",-0.496898179918026
"FDX1L",-0.496878576960543
"AEN",-0.496752001583969
"RERG",-0.496595875876097
"HS3ST3B1",-0.496543937312416
"DDTL",-0.496504402389851
"POU6F2",-0.496062683151973
"TPTEP1",-0.49606156238558
"COL7A1",-0.49570339333841
"LINC01089",-0.495628702137331
"RGCC",-0.495501335493122
"KLHL22",-0.494623057926728
"SIRT1",-0.494438309294558
"PLXNB1",-0.494337809320877
"ASPRV1",-0.493861951934538
"POPDC3",-0.493615395616629
"DDX27",-0.493512278065627
"KIF27",-0.493416120685448
"CHKA",-0.492722579645455
"IGDCC3",-0.492662755209975
"HEXIM2",-0.492422392335386
"LINC00839",-0.49197545153836
"PEX10",-0.491804519939085
"ICAM3",-0.490950665759756
"CTSD",-0.490603002842464
"TRAF2",-0.490405268307236
"FOXD3",-0.490388293276429
"SRGAP2C",-0.489890384757741
"TROVE2",-0.489621141078111
"WDR35",-0.48908751108756
"NAIF1",-0.488686642312497
"LOC100130744",-0.48791622790508
"TET1",-0.487397338073178
"ZNF81",-0.487148156912066
"SAP130",-0.486847477959802
"XBP1",-0.486676028446609
"GATA2",-0.486601776795155
"C2orf48",-0.486233978574576
"CYP27C1",-0.485930367433569
"ZCWPW1",-0.485831094744396
"NOM1",-0.485819808300801
"KCNC4",-0.485754982982533
"NPAS1",-0.485733709648072
"CHURC1-FNTB",-0.485149525956429
"RIMKLA",-0.484893133456126
"SMG1P7",-0.484736713650579
"ARAF",-0.484633178918963
"RELT",-0.483997355967462
"TDRKH",-0.483832428851552
"WDR33",-0.483599952381445
"TULP3",-0.483528455225968
"IDS",-0.48349050831151
"ZNF747",-0.482954788678798
"DPYSL3",-0.482718469964824
"C1orf198",-0.482398638243207
"CCNL1",-0.482295773495498
"ZNF746",-0.481938862941217
"EGFR",-0.481720279153619
"SCAF11",-0.481536539928283
"METTL16",-0.480869769063631
"RNF123",-0.480699973366774
"C14orf79",-0.480666645351412
"FBLN5",-0.480129714104163
"TRIP6",-0.479949390801649
"GPR161",-0.479826036569937
"NOL3",-0.479702701591714
"KCTD11",-0.479577975223808
"C2CD5",-0.47943019087444
"GABPB1-AS1",-0.479071915952532
"TBL3",-0.478863930620537
"TSEN2",-0.478308271506126
"SNORA70",-0.478155667792609
"PEG10",-0.478110697562459
"MGC27345",-0.478082083592391
"NDUFA4L2",-0.477647208341279
"KRT8",-0.477566459454352
"CLCN7",-0.477083369572404
"ABCC10",-0.477052816931437
"MTG1",-0.476926843387669
"PGBD2",-0.476828613892045
"SAMD8",-0.47661393926495
"EEF1A2",-0.476291366772235
"KIF5B",-0.476207520595732
"LZTR1",-0.475935994845635
"MTL5",-0.475500264847816
"LOC100129550",-0.475472997945325
"TP73",-0.475370420835821
"PRICKLE3",-0.475160290577468
"C2orf15",-0.474443372596987
"EEFSEC",-0.474292505694927
"WDR91",-0.47421442478709
"TEAD2",-0.473749138555242
"ZNF211",-0.473711810114539
"NFATC2IP",-0.473700421453971
"FAM89A",-0.473175402675891
"TSR1",-0.472630275871842
"LSM11",-0.472022208397377
"RASSF3",-0.471016158124719
"ARHGAP1",-0.470804594750567
"LEF1",-0.470545376023618
"DOK4",-0.470283123832106
"LOC146880",-0.470253014905269
"DHRS12",-0.469997364607982
"PDS5A",-0.469462565237973
"PRCC",-0.469041118177609
"NDUFAF3",-0.468791860860373
"TARDBP",-0.46770824090232
"ATP5D",-0.467396219847541
"UBE2MP1",-0.467320174819042
"LRRC8A",-0.467286529459274
"FAM193B",-0.467004464979968
"MAPK8IP1",-0.466661918916144
"MYBL2",-0.466532609356356
"KIF3B",-0.466518574376039
"ANP32B",-0.466255607535787
"CLK2P1",-0.465521676706188
"RBM45",-0.465382920229772
"OGFRL1",-0.465064025793287
"PRMT2",-0.464981910664717
"SNTB1",-0.46492151834056
"EHD3",-0.464910013853163
"NRAV",-0.464755338990613
"AMDHD2",-0.464285087977748
"LIPG",-0.463596403559132
"ZNF197",-0.463399352352839
"NANP",-0.463228958753809
"ZFPM1",-0.463009008087287
"SHISA7",-0.462948787330988
"SWAP70",-0.462342511970079
"CSNK1A1P1",-0.461704161322863
"EIF2AK4",-0.461360090163201
"RBM19",-0.461215430622819
"RHOT2",-0.460940863573474
"STMND1",-0.460560205155663
"DERL3",-0.460248319328214
"SCN11A",-0.460121025020645
"CPSF3L",-0.459962233823624
"RPS19BP1",-0.459935844963623
"PKMYT1",-0.459316561739524
"ZNF3",-0.458687676708123
"MAP3K15",-0.458450284037858
"MPV17L2",-0.458432797589837
"GCC1",-0.458418371101636
"EDC3",-0.458099251216325
"HLA-B",-0.457632069575787
"MED25",-0.457381465897441
"DNAAF3",-0.457253748049078
"RBM38",-0.457223525440537
"NAA15",-0.457124013472314
"YTHDC1",-0.457064290665436
"LOC728554",-0.457020353015979
"TCFL5",-0.456849491908922
"C11orf65",-0.456815194305849
"NATD1",-0.456016147765689
"THOC2",-0.455703231367547
"ARHGEF28",-0.455644821678891
"REST",-0.45563393145542
"LRRC37A3",-0.455558059551759
"BTBD11",-0.455193335599049
"DIAPH3",-0.455081515871345
"SH2B2",-0.454837179647468
"TGS1",-0.454653076682474
"UNC13A",-0.45419345835686
"NUP153",-0.454072288700742
"EFCAB10",-0.453693387869316
"ZNF767P",-0.453113582568479
"LOC441204",-0.453021823316418
"TRAF3IP2",-0.452915173880464
"RAI2",-0.452746204101865
"PPM1G",-0.452649892688322
"KIAA0513",-0.45250158340525
"POLL",-0.452378016570521
"RTF1",-0.452175295217768
"GLUD1P3",-0.451992998834135
"FKBP1AP1",-0.451976932626828
"NUDT16",-0.451406757824082
"TUFM",-0.450509405309147
"C16orf13",-0.450346019517503
"RRP7BP",-0.449988014261658
"UGDH",-0.449863120874308
"SSBP3",-0.449777588641053
"CECR6",-0.44959084499641
"BLOC1S3",-0.449563580421319
"DPYSL4",-0.449195735530342
"ANKRD54",-0.44918345821649
"GPKOW",-0.448666672699345
"SRSF4",-0.44862025589065
"CLPTM1",-0.448067238614881
"COG8",-0.447883945674016
"CLK3",-0.446788122020587
"ATP10D",-0.446654753047961
"GGA2",-0.446420447989156
"SNORA6",-0.44635774925293
"ZNF554",-0.446347996008819
"FBXL8",-0.446230292688505
"ULK2",-0.44619855889536
"KIAA0753",-0.445791565197804
"KIAA1456",-0.445671168848117
"CLEC2D",-0.445474614897136
"HHEX",-0.444996147016493
"LDB3",-0.444850101901414
"DANCR",-0.444692222016289
"FNDC3B",-0.444650072007281
"ZNF107",-0.444520168082817
"UBR1",-0.444433781574182
"DUSP5",-0.444372979892154
"SEC14L5",-0.444344983439332
"HES2",-0.44378237183744
"PDHA1",-0.443280881346367
"LRRC47",-0.442850577762846
"SHB",-0.44264033012153
"APBB3",-0.442438117197786
"GNA13",-0.442369614380126
"RCBTB2",-0.4419709151419
"NBR2",-0.441919066681966
"EDA2R",-0.4416644544534
"ZFR",-0.440014612089871
"MAP7D1",-0.439723608048069
"CCDC116",-0.439524155315997
"KDM1A",-0.439200866125338
"DHX29",-0.439046817111294
"FASTK",-0.438900347018609
"PNISR",-0.438897812675233
"DNASE1",-0.438828256704025
"PABPC1L",-0.438795981760942
"MAPK1IP1L",-0.438562607104226
"JAK2",-0.438295580372829
"THEMIS2",-0.438267039503886
"RBM27",-0.438104971796936
"ZNF292",-0.437692709794425
"WFIKKN2",-0.437510858091816
"RAD51-AS1",-0.437420605968384
"SLC25A10",-0.437304539133284
"DDAH2",-0.437131819695801
"HERC4",-0.435552071667624
"INPP5J",-0.435394615759434
"SKIL",-0.435145636813409
"SDF2L1",-0.434755534027959
"TMPRSS13",-0.434661177112866
"SLC25A51",-0.434328493394267
"KIF9",-0.434263102076126
"APBB1",-0.434217224425317
"ZNF587B",-0.434103657215252
"VCPIP1",-0.433666284369857
"ANKEF1",-0.433450608104677
"TTL",-0.433250810352
"ZNF584",-0.432839549532731
"SAYSD1",-0.432588190106541
"TNS2",-0.432327090631341
"PHC3",-0.432224311725148
"PUSL1",-0.431853573804812
"RPARP-AS1",-0.431750929442731
"GUCY1B2",-0.431621220036345
"SCAMP2",-0.431426081728433
"RAD51C",-0.431298491673689
"HMGN3-AS1",-0.430837320505602
"ZC3H18",-0.430631818893385
"EXOSC3",-0.430486867466724
"TFAP2A-AS1",-0.430414824944998
"POU3F3",-0.430280369216283
"TNFAIP2",-0.42979224687937
"SHPK",-0.429726149199503
"FOXJ3",-0.429321932666106
"MYH15",-0.42877948528773
"ALS2CL",-0.428234956349989
"ZNF582-AS1",-0.42800390363186
"BSDC1",-0.427780578562824
"CYSRT1",-0.427721407936842
"TSPYL2",-0.427527217574006
"LOC100506990",-0.427439775762886
"LOC100507351",-0.427133540795687
"ANKRD18DP",-0.426995952898475
"MANF",-0.42693388280235
"C5orf45",-0.426280785179625
"FEM1B",-0.426271078926253
"TOR4A",-0.426193983876265
"RPL13P5",-0.425793494330659
"IFFO1",-0.425718729069611
"SLC37A1",-0.425420784843416
"CAMK2B",-0.425382576130164
"MN1",-0.425342288359501
"DYNLT3",-0.42504675648337
"PRDM6",-0.424773054411543
"TAF1",-0.424425855434077
"CEP295",-0.424044100170985
"ERRFI1",-0.423663240483068
"MIR22HG",-0.421807945931295
"CRHR1-IT1",-0.421692585881474
"TMEM175",-0.42146415495401
"CCDC88B",-0.42100128886645
"TCTEX1D2",-0.420573815349597
"TOP3A",-0.420206992027887
"STAT4",-0.420185250022262
"PARP6",-0.420059865160048
"ADGRA3",-0.419878173361556
"CASP9",-0.418766798705629
"LARS2",-0.418374572666059
"LOC341056",-0.418219035529136
"TFCP2",-0.418161620149942
"ZNF117",-0.418001417198782
"FLRT1",-0.417966330658679
"GSDMB",-0.417942964940111
"HECW2",-0.417476573736547
"TCERG1",-0.41699195395876
"RAD9B",-0.416981397532993
"SIRT7",-0.416835489965774
"OXNAD1",-0.416782400399452
"LPIN3",-0.416541428115726
"CRYBG3",-0.416378260397143
"YTHDF2",-0.416243624512535
"HS6ST1",-0.415439044762284
"FHAD1",-0.41463693652994
"WHAMM",-0.414265801964843
"VGF",-0.414231560478343
"DENND4A",-0.414205947015659
"MIRLET7BHG",-0.41388739702485
"SECISBP2",-0.413764758845275
"EWSR1",-0.413648012996194
"MROH8",-0.413374868143809
"RAET1K",-0.413245946272715
"PIF1",-0.413087754431389
"LOC100270804",-0.412964714123005
"MTMR8",-0.412907183649614
"GNL3",-0.412648741753663
"NHLRC3",-0.412447720247104
"ABT1",-0.412020151614378
"MCM8",-0.411436194001949
"TRIM37",-0.411360244912107
"KCNG1",-0.411323172980331
"LINC00997",-0.411298592011687
"WRN",-0.411246597378213
"ARHGEF17",-0.410915977707481
"STXBP2",-0.41087030658673
"TXNRD2",-0.410665990609741
"KRTAP5-AS1",-0.410625924578809
"DCLK2",-0.410314232492751
"RCC1",-0.410188388326504
"GJA1",-0.410009739176487
"PAX2",-0.409908868843612
"UGT3A2",-0.409785325993731
"AVPI1",-0.409659682428488
"NAP1L4",-0.409603183746086
"KLHL21",-0.409266798884917
"SLC38A6",-0.408614887522164
"C15orf59",-0.408576878016763
"MAFA",-0.4082105049206
"INPP4A",-0.407984763236751
"PLEKHM2",-0.407770200356316
"GMIP",-0.407588280968991
"LRP3",-0.407536337952815
"AATF",-0.407388834877318
"NUDT8",-0.407278464888162
"TCEAL3",-0.40715683029868
"CCDC15",-0.407114042562709
"PRELID1",-0.406453904852452
"SZRD1",-0.405951120333243
"VARS2",-0.405906457623797
"ANKRD18B",-0.405778949319281
"GOT2",-0.405543478822008
"BOLA1",-0.404861133161887
"SMAD9",-0.404822011508386
"FCRLB",-0.404430591198262
"PLAA",-0.404333604980012
"JAKMIP2",-0.404202192553368
"SCN5A",-0.403888389108536
"RAPGEF4",-0.403748508006426
"ZNF778",-0.402921521540746
"YWHAH",-0.402139152143186
"PRRT3",-0.401915664350017
"FRAT1",-0.401556589553242
"GOLGA2P5",-0.401522373547057
"WDR59",-0.401333687570885
"CCDC157",-0.401124835331586
"NCOA3",-0.400760636936059
"ZBTB12",-0.400559116158191
"GLRB",-0.400398198883806
"SNORA18",-0.400307543340817
"YY1",-0.400292021093301
"HHLA3",-0.400207672122791
"DIS3L",-0.4001269538351
"CIDECP",-0.399453315232222
"TUBGCP5",-0.399238609900399
"ORC6",-0.398796436540024
"MEF2D",-0.398748611126863
"MUM1",-0.398634547997735
"STAB1",-0.398245065743754
"PPP1R2P3",-0.398046343610843
"RBM25",-0.397753040621131
"TRUB2",-0.39773944200397
"NEK8",-0.397714697776731
"HSPA9",-0.397019451739184
"KLHL17",-0.39700047869197
"IFRD2",-0.396809110626476
"SSTR2",-0.396133073464833
"PET117",-0.396097648762033
"MURC",-0.395212318723119
"DCAF10",-0.395031638172325
"LOC100506472",-0.394612151363045
"FAM174B",-0.394598882777913
"TLR5",-0.394481083023461
"ANKRD13A",-0.394472735446026
"HCN2",-0.394339956674171
"TSNARE1",-0.394229926412465
"SLC16A1",-0.393801946091911
"SLC10A4",-0.393634419608611
"MARCH8",-0.393595759708559
"HID1",-0.393486294567709
"IVNS1ABP",-0.392726876689527
"SLC16A6",-0.392322816498003
"ENTHD2",-0.392291440472132
